57347	0.776362	-1.62171	-1.59483	-5.14733	-5.41496	-5.24742	0.752617	-0.657645	0.490019	-0.387461	0.405276	-1.18526	-0.665917	-2.62533	1.25598	0.0641761	-3.75526	5.44677	3.15755	-1.10331	2.17667	3.08964	1.86835	-1.26579	-2.65136	-1.44368	-2.06055	0.874586	3.21245	-0.168598	-2.45369	2.41364	0.0498135	1.52522	-0.361006	-2.62955	1.61565	-3.95492	1.07583	0.340515	-2.80887	-5.58349	-2.19879	-1.48278	0.0141037	-1.98965	1.82026	0.674243	-3.60812	0.155494	-2.29234	0.230026	2.52875	-2.16647	-1.67286	1.62329	-1.52674	2.25755	3.06398	-3.04543	-2.16897	-0.936164	3.37028	1.78963	2.72762	3.26757	2.09428	0.977626	3.37756	0.494554	-0.137477	3.47327	-0.724184	-1.45119	-2.18274	-2.85949	2.19092	0.567765	0.436831	-2.36628	2.5534	2.09354	0.889729	-1.7631	3.07058	3.99046	-2.13637	3.20413	-1.34854	-1.12533	0.0533078	3.68392	2.46818	-0.579352	0.194664	-0.657172	-0.349554	4.56236	-4.06257	2.00719	1.36979	1.04317	0.205035	-3.0023	-0.0827771	-1.44534	0.228798	-0.774465	2.36067	0.685315	-2.36159	2.03958	-1.24236	-1.79098	0.146927	-0.690379	2.15003	-1.67522	-1.69478	1.93519	0.145412	1.87231	0.646629	4.66172	-1.24551	0.845156	-0.78615	-0.494915
32779	1.63536	-3.41543	-1.95405	-0.0787178	0.841784	1.92999	1.62911	2.01135	-2.00069	0.886497	0.274155	-2.56164	-0.00547705	-1.81099	1.68185	-0.444492	-1.71765	-0.577681	-1.58256	-0.297371	2.17664	0.980431	1.66878	1.26116	-2.89998	-0.877109	0.0824241	1.89255	1.74253	1.67626	-0.240028	0.652538	4.12653	4.07524	-0.934659	-0.547365	-0.201592	0.138981	0.655753	0.82336	0.292907	-3.42123	-1.76196	-0.495022	1.37322	-2.96841	2.11583	1.50307	-1.91581	1.34428	-2.7814	2.10903	0.495737	0.387221	0.64696	0.778741	-2.71677	-0.404959	-0.929355	-2.59093	-1.92521	0.231099	2.60992	1.62533	3.32789	3.13173	0.954826	-0.954782	4.16284	-0.298097	-0.805233	0.50871	0.404024	-2.26404	-2.81144	-2.50794	4.0425	2.46837	-0.255279	-1.41851	3.42757	2.86301	1.74643	-3.0497	0.130275	1.46518	-1.89009	1.72437	1.33262	-4.75201	-1.59584	1.46108	-0.125811	1.13938	1.19286	0.623366	-0.784538	3.65142	-0.81293	1.20413	0.369033	-0.945268	0.669444	0.473424	0.629284	-1.106	-0.877292	0.42049	1.31131	0.784146	1.69134	-0.97097	0.908904	-1.10483	-0.833257	-2.53764	1.54256	1.30663	0.982532	2.33352	-0.120654	-0.162724	-3.03904	1.26839	0.348081	0.182838	-1.73253	-0.682248
57357	2.07495	-1.17213	-1.44863	0.279073	0.273206	2.1281	-0.569713	-0.452169	-0.552115	2.87661	3.60611	-0.912643	0.45012	1.04304	1.40818	-0.795762	-2.24855	-3.19062	0.27439	0.978349	-1.14107	4.0001	0.194472	1.14358	4.46257	2.70218	2.93096	1.42005	-1.33598	2.52619	-2.85909	0.425497	-0.0919158	1.71938	1.55393	-0.335194	2.10407	-2.12709	-0.666063	0.208385	-3.27902	-2.96707	1.57643	-3.74353	-0.810543	-2.25623	0.713841	2.48058	0.00558687	4.65294	-1.57711	-0.357113	-0.216253	-1.80808	2.37848	-1.65437	1.53698	-2.61766	-4.21576	-0.516187	-0.630226	3.48529	-1.59183	2.17091	2.29909	1.48304	3.84525	-2.88958	4.07449	1.39957	-1.17626	0.368024	1.76622	-1.12141	1.43728	-4.00108	2.55329	0.691551	-3.35794	0.550521	3.71517	0.00269742	-1.379	-2.91718	1.89403	0.982993	-1.62549	2.94201	-0.159148	1.3387	4.28418	-1.49877	-3.02607	4.12496	0.271686	-0.357137	-0.266271	5.29697	1.95904	0.855119	-2.60883	3.61404	-1.33531	-1.87529	2.06838	-0.0615724	-0.607625	2.39184	-0.971634	1.67592	-1.67361	0.432856	1.01363	-1.93296	0.17456	-2.04401	-1.44339	-0.775849	-0.552369	1.67659	0.141701	-0.82592	2.73012	1.53223	-0.224067	-2.25941	-1.30531	6.85162
65550	-0.664138	-1.14672	-0.0121179	-3.18123	-1.93517	0.645833	-1.8997	-2.49047	0.26847	-4.24377	2.0439	-0.239323	-2.11597	-2.65317	0.664502	1.26213	-2.2347	0.543968	5.0669	0.747667	3.90651	4.95565	0.129984	-1.56561	1.02558	3.07081	-1.97265	3.70297	3.67261	1.00448	-4.32681	1.26075	2.76014	-0.269057	-8.30531	-4.01906	3.58306	4.71102	-3.33055	1.20729	-4.18153	0.329239	-0.852029	-1.27765	3.07407	-1.14347	-2.10798	-0.504924	2.17573	2.24597	3.24501	0.40684	2.93732	5.15571	-0.816916	-0.626073	1.41726	-0.439241	3.11741	1.23724	-0.524352	1.60662	4.19838	3.51665	2.16432	0.939352	4.51066	-0.98474	-0.567021	1.41285	-0.033496	3.50827	0.392947	-3.51262	1.50253	-2.62983	6.28507	-2.76946	-4.86477	-2.56156	6.61418	-2.58299	1.19881	0.183107	2.95813	-1.23077	-1.69571	2.0739	-4.33925	3.26454	-0.709509	-1.50049	-0.0191069	-0.950333	0.41344	2.13952	0.519758	7.30558	-4.23152	-0.424404	-1.4174	1.07864	1.14527	-1.24026	2.88733	1.21672	-0.715704	-0.759551	1.16585	5.68697	0.0850367	0.882224	-1.42813	-0.74533	0.61227	6.72961	-4.11512	-1.85507	-6.42614	1.95902	2.31444	-0.314596	-4.55587	4.27643	-0.388196	2.29887	1.45865	2.58426
16401	-0.298047	-0.938822	-0.231023	0.567676	1.14308	0.316754	1.36096	-2.00786	-0.643033	1.58577	0.902122	-0.308928	0.78499	-0.778975	-0.0309462	-1.51585	-0.885562	-0.435681	0.740906	0.248592	-0.238077	0.827539	0.225013	-0.273295	1.53411	-0.384651	-0.607571	0.847595	0.762715	0.600676	-0.86007	-0.300433	1.01788	1.63353	-0.775725	-3.11071	-0.510918	-0.361764	-0.159458	0.801589	-0.506588	-1.53276	-0.894306	0.578969	-0.720482	-1.34552	1.36409	2.17739	0.359785	1.49295	-0.637781	0.305559	-0.677359	0.518602	0.708041	1.89037	0.234589	-0.413314	0.713227	-0.973089	-0.673804	-0.132153	0.795619	0.867456	-1.58247	0.701583	0.0907032	-0.93798	1.68165	0.0362608	-0.263148	1.77596	-0.12164	-0.55773	-0.0959883	-1.76238	1.96123	-0.791539	-1.47006	-0.66845	1.63506	-0.0992313	-0.678666	-0.598652	0.21103	0.261433	-1.42804	0.189173	-1.93878	0.00129193	-0.51932	-0.257911	-0.447426	1.10055	0.664477	0.963581	-1.24101	1.41401	0.027435	-0.721705	-0.384038	0.603605	-0.499792	0.347257	0.372613	-0.235417	0.594727	1.06708	-1.56074	0.772684	-0.570018	0.110182	1.58772	-0.0979761	0.517153	-0.0737141	1.01118	-0.0182935	-1.24609	-0.788971	0.912877	1.22364	0.18906	0.194173	-0.0394628	0.529406	-0.180502	0.637761
16402	0.0460802	-1.45675	0.874411	0.27365	1.61781	0.481844	1.17351	-2.46802	0.0993608	0.252267	0.766249	-1.14983	1.22794	-1.54385	0.706194	0.274729	-0.989494	0.0276312	0.950786	0.437661	0.0810805	0.870128	1.3609	-1.88397	2.02213	-1.15909	-0.240346	1.34675	0.167486	0.745777	-1.66439	1.11941	-0.220794	2.31403	-1.05276	-2.22636	0.0303389	-0.0182568	0.272046	-0.028672	-2.16739	-2.14555	-0.348129	-1.05189	0.23677	-0.68684	1.93356	2.81583	0.645865	0.350449	-0.614171	0.961734	0.11043	0.185687	1.02967	0.486193	0.981247	-2.30512	0.530774	-0.774408	-0.709862	1.12316	0.853336	1.74232	-0.78392	1.25745	0.393777	0.168337	1.27165	0.588824	0.985818	0.626258	-0.376796	-1.74274	0.0116054	-2.05297	3.34921	-1.05449	-1.54598	-0.226373	0.969596	1.20461	1.16033	-0.991727	0.399485	-0.725266	-2.31131	-0.622635	-0.192957	-1.18437	-1.2984	-0.522854	-0.259342	-0.0301178	0.862321	0.854249	-0.830892	1.30625	-0.861845	-0.324418	-0.499463	0.0907703	-0.122896	-0.0106673	2.44416	-0.832045	0.621561	-0.412951	-1.1522	2.25572	-0.165545	1.16425	1.11531	-0.166518	0.331022	-0.405833	2.17341	-0.760435	-0.591552	1.013	0.758642	1.02081	1.30418	0.586078	1.25826	1.84367	1.29245	1.31306
57370	-3.33946	1.336	2.34335	-2.88201	-2.76131	-4.61912	3.47388	-5.76894	0.38789	0.0720206	-2.23022	0.661069	-1.24764	-2.11007	0.672524	-2.16529	-1.41631	4.84234	1.35697	-0.164909	1.82746	-0.212713	0.19014	-1.77768	1.87824	-1.64989	-0.0442841	1.46682	0.177073	-1.79779	-0.163559	-0.464901	4.83766	-1.37519	-2.30318	-4.94639	-1.09703	-6.70577	5.06906	-1.13656	-3.88296	-3.81542	-0.137134	0.778536	2.3379	1.90622	0.593854	-0.706872	-0.343773	-1.41423	-3.54539	-4.15578	2.56203	-2.19905	-3.19383	2.75984	1.79127	-1.93813	4.8421	-0.618937	-0.721136	-0.0933403	3.4748	1.56519	-0.127977	3.39006	2.47008	-1.4039	4.37665	0.156259	1.67	1.67486	-1.07817	-0.813525	-2.50803	-2.99331	4.84254	-6.22487	-0.412025	2.60659	2.50285	1.09569	0.277614	1.7534	-0.891084	1.5919	-2.69748	0.818859	-0.19253	1.56954	-0.933278	-5.21878	3.42948	1.4678	0.97655	-4.06179	0.943524	4.5817	-2.00338	6.18492	-1.39563	-0.140336	0.562881	-1.14122	1.12192	-0.777267	1.77201	-1.76353	2.65908	0.796376	-1.15276	4.50707	3.89693	1.73961	4.05781	2.40408	1.83999	-0.941859	-4.3018	2.80257	-1.84568	-4.10585	-0.410218	2.13815	2.91155	1.58293	-1.9594	3.50792
40995	0.0291171	-1.66289	-0.507561	0.640081	3.00757	-2.64357	-2.08545	-2.86387	1.11887	2.28333	2.35833	0.18481	-0.371778	1.83067	0.838186	-3.2096	-4.41879	1.29453	0.214027	-1.54376	0.491818	1.21024	-2.27867	-1.17298	1.10828	0.925628	-2.81172	0.74263	1.94433	0.505917	-3.31548	-0.554845	-0.834116	3.06062	-2.69417	-2.84888	-0.583585	1.25809	-0.123059	-0.0787288	2.49469	-0.663181	-2.39046	-1.27895	-2.50636	-3.47563	1.92769	-4.00518	-0.37244	0.89373	-2.28872	1.39326	0.878192	-1.64736	0.0909423	4.40595	5.64631	-0.592448	1.70946	-1.67438	-1.58871	-0.786731	0.324711	1.17135	1.6741	1.71857	3.31401	0.575607	2.67686	2.96133	2.0771	1.23609	1.18094	0.190853	-2.06945	-2.30276	1.8083	-0.0632779	1.01376	2.43688	2.47356	1.79539	2.74052	-0.599129	-1.12787	-0.282823	-1.40497	1.06954	-2.0843	0.605437	-2.20781	3.21511	1.10819	3.05253	4.36231	-0.502675	-0.642513	4.32924	-2.11144	-1.97357	-0.444574	-1.531	1.19262	-2.48615	-1.68089	1.44425	-4.13478	0.276143	-1.89675	0.726037	0.290755	1.19586	-0.033029	-3.28668	0.920585	-1.26283	0.540087	-2.34908	0.994968	0.758614	1.58968	2.01449	0.198306	4.92637	0.657195	-0.641088	2.78952	3.1589
57380	-0.797648	-2.39012	-0.674346	-0.774621	3.61599	1.67696	0.498663	-4.6588	-0.778239	0.389803	1.52331	-1.17786	1.71123	0.0288646	3.11144	-0.089053	-0.560896	-0.733008	0.818709	-0.964986	0.404972	-0.491541	0.311699	2.18047	2.55635	-0.746172	-0.370467	-1.11194	0.106371	-1.3905	-3.79446	-1.45417	1.59647	3.41046	-0.0473257	-2.19527	-0.476841	-3.20516	-0.499448	1.76727	-1.41806	0.828591	0.880762	-1.48993	-0.321195	-2.77744	2.65494	3.90176	1.64656	0.797693	-0.146076	-0.481913	0.128871	1.55113	1.58197	2.62401	-0.830255	-1.30451	0.616479	-0.566566	-2.19406	-1.28255	-1.08698	3.374	-0.235589	1.99496	0.75777	-0.508754	2.66329	-1.14573	-0.15466	0.41514	-0.846419	0.28584	-0.684718	-1.63924	1.04906	-0.346777	-1.60261	-0.941911	2.65369	-0.599482	0.596524	-0.684817	-1.05321	-1.35319	-1.86278	-1.72195	0.704803	-1.5014	-0.406837	-2.44359	0.308728	-0.726248	1.56217	2.17799	-0.0604098	0.969482	-0.34839	1.88381	-0.257882	-1.00174	-0.561847	-1.77319	0.666407	-0.147856	1.6076	1.042	0.644725	2.73939	-0.565257	-0.341479	2.256	-0.341355	-1.30787	0.971624	1.04821	-1.11462	-1.67929	0.271716	0.377611	0.950357	-0.215944	0.627206	-0.10295	0.680598	-0.466237	-0.21543
65582	2.00755	-0.51473	-1.85097	0.52721	1.27467	1.95797	1.03216	-2.0982	0.275773	0.27263	1.05694	-0.729688	1.13888	-2.07135	0.842717	-0.609072	0.182513	-0.483998	1.10268	0.940386	-0.556395	2.41156	0.628781	0.175528	2.12563	-0.817355	1.64371	1.53428	-0.00400434	-0.424385	-1.48873	-0.433475	1.59464	1.64212	0.0702619	-2.51032	-1.04428	-0.354399	-0.780835	0.909652	-0.887832	-2.39321	-0.180006	-0.901465	-0.712654	0.718775	2.00337	2.63231	0.714359	3.43264	-3.22162	1.10439	-0.459892	-0.832129	1.74448	3.07805	0.297449	0.50234	0.0502454	-0.444231	-2.43594	0.162252	-0.7	2.1736	-0.81635	1.57651	1.73523	-0.91217	1.17398	0.0032688	0.72694	-0.140163	0.603349	-1.56068	0.557616	-4.01961	2.16345	0.971542	-0.862673	-0.156829	0.748357	1.29587	1.39006	0.955757	0.533785	-1.14264	-2.34972	1.55185	0.177598	1.39397	0.174957	1.09034	-0.810897	0.284757	0.94531	0.623942	-0.509024	1.79125	-0.0992923	-0.7088	-0.0143969	0.388702	-0.34093	-0.6512	0.315643	-0.256816	1.76874	-0.661791	-0.492549	-0.29488	-0.461039	-1.03628	2.00834	-0.372207	1.05003	0.70985	1.63345	-1.79813	0.10765	1.78734	1.70976	2.51544	0.565295	1.60836	0.676292	0.0210362	-0.82469	2.68092
